mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used
3,2015-09-02 17:08:44,2015-09-02 17:18:44,1.39,10.96,-4.58,-3.41,12.56,20.87,7.26,shear
3,2015-09-02 17:08:44,2015-09-02 17:18:44,1.39,10.96,-4.58,-3.41,12.56,20.87,8.25,rx_en
3,2015-09-02 17:08:44,2015-09-02 17:18:44,1.39,10.96,-4.58,-3.41,12.56,20.87,18.82,va_cs
3,2015-09-02 17:08:44,2015-09-02 17:18:44,1.39,10.96,-4.58,-3.41,12.56,20.87,8.58,bisection
3,2015-09-02 17:45:04,2015-09-02 17:55:04,1.06,11.05,-4.32,4.46,9.38,13.16,3.53,shear
3,2015-09-02 17:45:04,2015-09-02 17:55:04,1.06,11.05,-4.32,4.46,9.38,13.16,6.75,rx_en
3,2015-09-02 17:45:04,2015-09-02 17:55:04,1.06,11.05,-4.32,4.46,9.38,13.16,16.39,va_cs
3,2015-09-02 17:45:04,2015-09-02 17:55:04,1.06,11.05,-4.32,4.46,9.38,13.16,8.68,bisection
3,2015-09-02 17:45:44,2015-09-02 17:55:44,1.05,11.05,-4.31,4.46,9.06,13.18,3.53,shear
3,2015-09-02 17:45:44,2015-09-02 17:55:44,1.05,11.05,-4.31,4.46,9.06,13.18,6.74,rx_en
3,2015-09-02 17:45:44,2015-09-02 17:55:44,1.05,11.05,-4.31,4.46,9.06,13.18,16.7,va_cs
3,2015-09-02 17:45:44,2015-09-02 17:55:44,1.05,11.05,-4.31,4.46,9.06,13.18,8.35,bisection
3,2015-09-02 17:52:54,2015-09-02 18:02:54,0.99,11.06,-4.26,5.04,7.94,12.32,11.66,shear
3,2015-09-02 17:52:54,2015-09-02 18:02:54,0.99,11.06,-4.26,5.04,7.94,12.32,12.92,rx_en
3,2015-09-02 17:52:54,2015-09-02 18:02:54,0.99,11.06,-4.26,5.04,7.94,12.32,nan,va_cs
3,2015-09-02 17:52:54,2015-09-02 18:02:54,0.99,11.06,-4.26,5.04,7.94,12.32,11.35,bisection
3,2015-09-03 13:11:14,2015-09-03 13:21:14,3.48,9.27,-5.43,9.88,18.83,22.86,5.69,shear
3,2015-09-03 13:11:14,2015-09-03 13:21:14,3.48,9.27,-5.43,9.88,18.83,22.86,10.43,rx_en
3,2015-09-03 13:11:14,2015-09-03 13:21:14,3.48,9.27,-5.43,9.88,18.83,22.86,17.71,va_cs
3,2015-09-03 13:11:14,2015-09-03 13:21:14,3.48,9.27,-5.43,9.88,18.83,22.86,9.17,bisection
3,2015-09-03 13:42:54,2015-09-03 13:52:54,3.25,9.56,-5.46,6.77,16.09,21.54,11.96,shear
3,2015-09-03 13:42:54,2015-09-03 13:52:54,3.25,9.56,-5.46,6.77,16.09,21.54,15.19,rx_en
3,2015-09-03 13:42:54,2015-09-03 13:52:54,3.25,9.56,-5.46,6.77,16.09,21.54,19.39,va_cs
3,2015-09-03 13:42:54,2015-09-03 13:52:54,3.25,9.56,-5.46,6.77,16.09,21.54,11.31,bisection
3,2015-09-03 14:03:34,2015-09-03 14:13:34,3.09,9.75,-5.46,9.97,17.83,35.28,10.67,shear
3,2015-09-03 14:03:34,2015-09-03 14:13:34,3.09,9.75,-5.46,9.97,17.83,35.28,13.25,rx_en
3,2015-09-03 14:03:34,2015-09-03 14:13:34,3.09,9.75,-5.46,9.97,17.83,35.28,17.13,va_cs
3,2015-09-03 14:03:34,2015-09-03 14:13:34,3.09,9.75,-5.46,9.97,17.83,35.28,10.67,bisection
3,2015-09-03 14:08:54,2015-09-03 14:18:54,3.05,9.8,-5.45,7.17,18.96,34.49,10.82,shear
3,2015-09-03 14:08:54,2015-09-03 14:18:54,3.05,9.8,-5.45,7.17,18.96,34.49,nan,rx_en
3,2015-09-03 14:08:54,2015-09-03 14:18:54,3.05,9.8,-5.45,7.17,18.96,34.49,nan,va_cs
3,2015-09-03 14:08:54,2015-09-03 14:18:54,3.05,9.8,-5.45,7.17,18.96,34.49,10.82,bisection
3,2015-09-03 14:14:44,2015-09-03 14:24:44,3.0,9.85,-5.44,-12.45,19.95,9.16,11.6,shear
3,2015-09-03 14:14:44,2015-09-03 14:24:44,3.0,9.85,-5.44,-12.45,19.95,9.16,17.11,rx_en
3,2015-09-03 14:14:44,2015-09-03 14:24:44,3.0,9.85,-5.44,-12.45,19.95,9.16,11.6,va_cs
3,2015-09-03 14:14:44,2015-09-03 14:24:44,3.0,9.85,-5.44,-12.45,19.95,9.16,nan,bisection
3,2015-09-03 14:32:14,2015-09-03 14:42:14,2.87,9.99,-5.41,5.96,18.13,33.99,11.86,shear
3,2015-09-03 14:32:14,2015-09-03 14:42:14,2.87,9.99,-5.41,5.96,18.13,33.99,13.51,rx_en
3,2015-09-03 14:32:14,2015-09-03 14:42:14,2.87,9.99,-5.41,5.96,18.13,33.99,nan,va_cs
3,2015-09-03 14:32:14,2015-09-03 14:42:14,2.87,9.99,-5.41,5.96,18.13,33.99,12.19,bisection
3,2015-09-03 14:51:24,2015-09-03 15:01:24,2.71,10.15,-5.36,2.86,19.29,33.77,9.97,shear
3,2015-09-03 14:51:24,2015-09-03 15:01:24,2.71,10.15,-5.36,2.86,19.29,33.77,12.3,rx_en
3,2015-09-03 14:51:24,2015-09-03 15:01:24,2.71,10.15,-5.36,2.86,19.29,33.77,nan,va_cs
3,2015-09-03 14:51:24,2015-09-03 15:01:24,2.71,10.15,-5.36,2.86,19.29,33.77,10.31,bisection
3,2015-09-03 15:01:04,2015-09-03 15:11:04,2.63,10.22,-5.33,6.49,14.82,31.84,9.83,shear
3,2015-09-03 15:01:04,2015-09-03 15:11:04,2.63,10.22,-5.33,6.49,14.82,31.84,12.13,rx_en
3,2015-09-03 15:01:04,2015-09-03 15:11:04,2.63,10.22,-5.33,6.49,14.82,31.84,nan,va_cs
3,2015-09-03 15:01:04,2015-09-03 15:11:04,2.63,10.22,-5.33,6.49,14.82,31.84,10.49,bisection
3,2015-09-03 15:07:14,2015-09-03 15:17:14,2.58,10.27,-5.31,4.5,15.48,30.17,9.58,shear
3,2015-09-03 15:07:14,2015-09-03 15:17:14,2.58,10.27,-5.31,4.5,15.48,30.17,12.56,rx_en
3,2015-09-03 15:07:14,2015-09-03 15:17:14,2.58,10.27,-5.31,4.5,15.48,30.17,nan,va_cs
3,2015-09-03 15:07:14,2015-09-03 15:17:14,2.58,10.27,-5.31,4.5,15.48,30.17,nan,bisection
3,2015-09-03 15:13:54,2015-09-03 15:23:54,2.52,10.31,-5.28,4.93,15.62,28.1,9.55,shear
3,2015-09-03 15:13:54,2015-09-03 15:23:54,2.52,10.31,-5.28,4.93,15.62,28.1,13.18,rx_en
3,2015-09-03 15:13:54,2015-09-03 15:23:54,2.52,10.31,-5.28,4.93,15.62,28.1,nan,va_cs
3,2015-09-03 15:13:54,2015-09-03 15:23:54,2.52,10.31,-5.28,4.93,15.62,28.1,10.54,bisection
3,2015-09-03 15:22:44,2015-09-03 15:32:44,2.45,10.38,-5.24,6.24,15.09,23.8,9.76,shear
3,2015-09-03 15:22:44,2015-09-03 15:32:44,2.45,10.38,-5.24,6.24,15.09,23.8,13.02,rx_en
3,2015-09-03 15:22:44,2015-09-03 15:32:44,2.45,10.38,-5.24,6.24,15.09,23.8,18.88,va_cs
3,2015-09-03 15:22:44,2015-09-03 15:32:44,2.45,10.38,-5.24,6.24,15.09,23.8,10.74,bisection
3,2015-09-03 16:32:34,2015-09-03 16:42:34,1.84,10.78,-4.86,-15.41,22.4,14.57,19.92,shear
3,2015-09-03 16:32:34,2015-09-03 16:42:34,1.84,10.78,-4.86,-15.41,22.4,14.57,10.68,rx_en
3,2015-09-03 16:32:34,2015-09-03 16:42:34,1.84,10.78,-4.86,-15.41,22.4,14.57,nan,va_cs
3,2015-09-03 16:32:34,2015-09-03 16:42:34,1.84,10.78,-4.86,-15.41,22.4,14.57,12.99,bisection
3,2015-09-03 16:41:14,2015-09-03 16:51:14,1.76,10.82,-4.8,-0.31,18.44,28.47,13.67,shear
3,2015-09-03 16:41:14,2015-09-03 16:51:14,1.76,10.82,-4.8,-0.31,18.44,28.47,10.0,rx_en
3,2015-09-03 16:41:14,2015-09-03 16:51:14,1.76,10.82,-4.8,-0.31,18.44,28.47,17.33,va_cs
3,2015-09-03 16:41:14,2015-09-03 16:51:14,1.76,10.82,-4.8,-0.31,18.44,28.47,12.67,bisection
3,2015-09-03 17:00:24,2015-09-03 17:10:24,1.59,10.9,-4.67,5.94,15.76,36.2,13.84,shear
3,2015-09-03 17:00:24,2015-09-03 17:10:24,1.59,10.9,-4.67,5.94,15.76,36.2,12.53,rx_en
3,2015-09-03 17:00:24,2015-09-03 17:10:24,1.59,10.9,-4.67,5.94,15.76,36.2,18.46,va_cs
3,2015-09-03 17:00:24,2015-09-03 17:10:24,1.59,10.9,-4.67,5.94,15.76,36.2,11.87,bisection
3,2015-09-03 17:09:44,2015-09-03 17:19:44,1.5,10.93,-4.61,10.26,10.85,32.61,11.18,shear
3,2015-09-03 17:09:44,2015-09-03 17:19:44,1.5,10.93,-4.61,10.26,10.85,32.61,8.3,rx_en
3,2015-09-03 17:09:44,2015-09-03 17:19:44,1.5,10.93,-4.61,10.26,10.85,32.61,4.79,va_cs
3,2015-09-03 17:09:44,2015-09-03 17:19:44,1.5,10.93,-4.61,10.26,10.85,32.61,12.46,bisection
3,2015-09-03 17:18:54,2015-09-03 17:28:54,1.42,10.95,-4.54,0.12,20.24,38.84,14.0,shear
3,2015-09-03 17:18:54,2015-09-03 17:28:54,1.42,10.95,-4.54,0.12,20.24,38.84,12.67,rx_en
3,2015-09-03 17:18:54,2015-09-03 17:28:54,1.42,10.95,-4.54,0.12,20.24,38.84,18.33,va_cs
3,2015-09-03 17:18:54,2015-09-03 17:28:54,1.42,10.95,-4.54,0.12,20.24,38.84,12.0,bisection
3,2015-09-03 17:33:44,2015-09-03 17:43:44,1.28,10.99,-4.43,6.51,10.53,27.81,9.12,shear
3,2015-09-03 17:33:44,2015-09-03 17:43:44,1.28,10.99,-4.43,6.51,10.53,27.81,11.72,rx_en
3,2015-09-03 17:33:44,2015-09-03 17:43:44,1.28,10.99,-4.43,6.51,10.53,27.81,19.86,va_cs
3,2015-09-03 17:33:44,2015-09-03 17:43:44,1.28,10.99,-4.43,6.51,10.53,27.81,10.75,bisection
3,2015-09-03 17:44:54,2015-09-03 17:54:54,1.18,11.01,-4.35,9.7,6.08,30.79,12.1,shear
3,2015-09-03 17:44:54,2015-09-03 17:54:54,1.18,11.01,-4.35,9.7,6.08,30.79,11.15,rx_en
3,2015-09-03 17:44:54,2015-09-03 17:54:54,1.18,11.01,-4.35,9.7,6.08,30.79,19.75,va_cs
3,2015-09-03 17:44:54,2015-09-03 17:54:54,1.18,11.01,-4.35,9.7,6.08,30.79,10.83,bisection
3,2015-09-03 18:05:14,2015-09-03 18:15:14,0.99,11.04,-4.2,6.02,9.44,25.7,12.05,shear
3,2015-09-03 18:05:14,2015-09-03 18:15:14,0.99,11.04,-4.2,6.02,9.44,25.7,11.39,rx_en
3,2015-09-03 18:05:14,2015-09-03 18:15:14,0.99,11.04,-4.2,6.02,9.44,25.7,nan,va_cs
3,2015-09-03 18:05:14,2015-09-03 18:15:14,0.99,11.04,-4.2,6.02,9.44,25.7,10.74,bisection
3,2015-09-03 18:13:34,2015-09-03 18:23:34,0.91,11.04,-4.14,7.64,6.84,26.4,11.23,shear
3,2015-09-03 18:13:34,2015-09-03 18:23:34,0.91,11.04,-4.14,7.64,6.84,26.4,11.23,rx_en
3,2015-09-03 18:13:34,2015-09-03 18:23:34,0.91,11.04,-4.14,7.64,6.84,26.4,nan,va_cs
3,2015-09-03 18:13:34,2015-09-03 18:23:34,0.91,11.04,-4.14,7.64,6.84,26.4,10.91,bisection
3,2015-09-03 23:06:03,2015-09-03 23:16:03,-1.83,8.87,-2.67,-17.32,50.77,3.19,4.73,shear
3,2015-09-03 23:06:03,2015-09-03 23:16:03,-1.83,8.87,-2.67,-17.32,50.77,3.19,2.52,rx_en
3,2015-09-03 23:06:03,2015-09-03 23:16:03,-1.83,8.87,-2.67,-17.32,50.77,3.19,nan,va_cs
3,2015-09-03 23:06:03,2015-09-03 23:16:03,-1.83,8.87,-2.67,-17.32,50.77,3.19,0.63,bisection
3,2015-09-04 11:31:24,2015-09-04 11:41:24,4.23,8.21,-5.01,9.54,23.26,15.37,19.24,shear
3,2015-09-04 11:31:24,2015-09-04 11:41:24,4.23,8.21,-5.01,9.54,23.26,15.37,15.45,rx_en
3,2015-09-04 11:31:24,2015-09-04 11:41:24,4.23,8.21,-5.01,9.54,23.26,15.37,nan,va_cs
3,2015-09-04 11:31:24,2015-09-04 11:41:24,4.23,8.21,-5.01,9.54,23.26,15.37,18.61,bisection
3,2015-09-04 11:37:54,2015-09-04 11:47:54,4.19,8.28,-5.06,8.05,18.04,17.65,16.83,shear
3,2015-09-04 11:37:54,2015-09-04 11:47:54,4.19,8.28,-5.06,8.05,18.04,17.65,17.15,rx_en
3,2015-09-04 11:37:54,2015-09-04 11:47:54,4.19,8.28,-5.06,8.05,18.04,17.65,nan,va_cs
3,2015-09-04 11:37:54,2015-09-04 11:47:54,4.19,8.28,-5.06,8.05,18.04,17.65,15.88,bisection
3,2015-09-04 12:04:34,2015-09-04 12:14:34,4.03,8.58,-5.22,6.18,16.59,14.57,19.9,shear
3,2015-09-04 12:04:34,2015-09-04 12:14:34,4.03,8.58,-5.22,6.18,16.59,14.57,17.33,rx_en
3,2015-09-04 12:04:34,2015-09-04 12:14:34,4.03,8.58,-5.22,6.18,16.59,14.57,nan,va_cs
3,2015-09-04 12:04:34,2015-09-04 12:14:34,4.03,8.58,-5.22,6.18,16.59,14.57,17.01,bisection
3,2015-09-04 12:11:34,2015-09-04 12:21:34,3.99,8.66,-5.26,6.53,16.22,12.27,14.6,shear
3,2015-09-04 12:11:34,2015-09-04 12:21:34,3.99,8.66,-5.26,6.53,16.22,12.27,15.55,rx_en
3,2015-09-04 12:11:34,2015-09-04 12:21:34,3.99,8.66,-5.26,6.53,16.22,12.27,nan,va_cs
3,2015-09-04 12:11:34,2015-09-04 12:21:34,3.99,8.66,-5.26,6.53,16.22,12.27,14.28,bisection
3,2015-09-04 12:31:54,2015-09-04 12:41:54,3.87,8.86,-5.35,8.23,14.8,17.07,12.53,shear
3,2015-09-04 12:31:54,2015-09-04 12:41:54,3.87,8.86,-5.35,8.23,14.8,17.07,15.97,rx_en
3,2015-09-04 12:31:54,2015-09-04 12:41:54,3.87,8.86,-5.35,8.23,14.8,17.07,nan,va_cs
3,2015-09-04 12:31:54,2015-09-04 12:41:54,3.87,8.86,-5.35,8.23,14.8,17.07,14.72,bisection
3,2015-09-04 13:02:04,2015-09-04 13:12:04,3.66,9.17,-5.45,7.67,16.65,11.8,14.67,shear
3,2015-09-04 13:02:04,2015-09-04 13:12:04,3.66,9.17,-5.45,7.67,16.65,11.8,nan,rx_en
3,2015-09-04 13:02:04,2015-09-04 13:12:04,3.66,9.17,-5.45,7.67,16.65,11.8,nan,va_cs
3,2015-09-04 13:02:04,2015-09-04 13:12:04,3.66,9.17,-5.45,7.67,16.65,11.8,15.91,bisection
3,2015-09-04 13:10:24,2015-09-04 13:20:24,3.6,9.25,-5.46,6.42,17.25,13.95,15.05,shear
3,2015-09-04 13:10:24,2015-09-04 13:20:24,3.6,9.25,-5.46,6.42,17.25,13.95,17.61,rx_en
3,2015-09-04 13:10:24,2015-09-04 13:20:24,3.6,9.25,-5.46,6.42,17.25,13.95,nan,va_cs
3,2015-09-04 13:10:24,2015-09-04 13:20:24,3.6,9.25,-5.46,6.42,17.25,13.95,14.09,bisection
3,2015-09-04 13:20:44,2015-09-04 13:30:44,3.53,9.35,-5.48,4.52,15.39,18.89,16.39,shear
3,2015-09-04 13:20:44,2015-09-04 13:30:44,3.53,9.35,-5.48,4.52,15.39,18.89,15.4,rx_en
3,2015-09-04 13:20:44,2015-09-04 13:30:44,3.53,9.35,-5.48,4.52,15.39,18.89,17.37,va_cs
3,2015-09-04 13:20:44,2015-09-04 13:30:44,3.53,9.35,-5.48,4.52,15.39,18.89,15.08,bisection
3,2015-09-04 14:31:54,2015-09-04 14:41:54,2.99,9.97,-5.44,7.32,12.49,14.1,15.85,shear
3,2015-09-04 14:31:54,2015-09-04 14:41:54,2.99,9.97,-5.44,7.32,12.49,14.1,15.85,rx_en
3,2015-09-04 14:31:54,2015-09-04 14:41:54,2.99,9.97,-5.44,7.32,12.49,14.1,nan,va_cs
3,2015-09-04 14:31:54,2015-09-04 14:41:54,2.99,9.97,-5.44,7.32,12.49,14.1,15.22,bisection
3,2015-09-04 15:02:34,2015-09-04 15:12:34,2.74,10.21,-5.35,8.45,14.36,12.17,17.94,shear
3,2015-09-04 15:02:34,2015-09-04 15:12:34,2.74,10.21,-5.35,8.45,14.36,12.17,17.94,rx_en
3,2015-09-04 15:02:34,2015-09-04 15:12:34,2.74,10.21,-5.35,8.45,14.36,12.17,nan,va_cs
3,2015-09-04 15:02:34,2015-09-04 15:12:34,2.74,10.21,-5.35,8.45,14.36,12.17,17.94,bisection
3,2015-09-04 15:41:04,2015-09-04 15:51:04,2.41,10.47,-5.18,7.42,17.68,13.2,nan,shear
3,2015-09-04 15:41:04,2015-09-04 15:51:04,2.41,10.47,-5.18,7.42,17.68,13.2,nan,rx_en
3,2015-09-04 15:41:04,2015-09-04 15:51:04,2.41,10.47,-5.18,7.42,17.68,13.2,12.32,va_cs
3,2015-09-04 15:41:04,2015-09-04 15:51:04,2.41,10.47,-5.18,7.42,17.68,13.2,16.11,bisection
3,2015-09-05 14:05:54,2015-09-05 14:15:54,3.32,9.73,-5.51,4.61,24.76,15.37,nan,shear
3,2015-09-05 14:05:54,2015-09-05 14:15:54,3.32,9.73,-5.51,4.61,24.76,15.37,18.11,rx_en
3,2015-09-05 14:05:54,2015-09-05 14:15:54,3.32,9.73,-5.51,4.61,24.76,15.37,14.82,va_cs
3,2015-09-05 14:05:54,2015-09-05 14:15:54,3.32,9.73,-5.51,4.61,24.76,15.37,18.11,bisection
3,2015-09-05 14:50:54,2015-09-05 15:00:54,2.96,10.09,-5.42,3.82,14.54,8.84,14.31,shear
3,2015-09-05 14:50:54,2015-09-05 15:00:54,2.96,10.09,-5.42,3.82,14.54,8.84,nan,rx_en
3,2015-09-05 14:50:54,2015-09-05 15:00:54,2.96,10.09,-5.42,3.82,14.54,8.84,nan,va_cs
3,2015-09-05 14:50:54,2015-09-05 15:00:54,2.96,10.09,-5.42,3.82,14.54,8.84,nan,bisection
3,2015-09-05 15:22:14,2015-09-05 15:32:14,2.7,10.32,-5.3,4.49,16.63,9.05,nan,shear
3,2015-09-05 15:22:14,2015-09-05 15:32:14,2.7,10.32,-5.3,4.49,16.63,9.05,nan,rx_en
3,2015-09-05 15:22:14,2015-09-05 15:32:14,2.7,10.32,-5.3,4.49,16.63,9.05,nan,va_cs
3,2015-09-05 15:22:14,2015-09-05 15:32:14,2.7,10.32,-5.3,4.49,16.63,9.05,12.0,bisection
3,2015-09-05 15:42:04,2015-09-05 15:52:04,2.53,10.45,-5.2,5.29,11.77,10.8,11.39,shear
3,2015-09-05 15:42:04,2015-09-05 15:52:04,2.53,10.45,-5.2,5.29,11.77,10.8,13.61,rx_en
3,2015-09-05 15:42:04,2015-09-05 15:52:04,2.53,10.45,-5.2,5.29,11.77,10.8,nan,va_cs
3,2015-09-05 15:42:04,2015-09-05 15:52:04,2.53,10.45,-5.2,5.29,11.77,10.8,13.61,bisection
3,2015-09-05 15:49:54,2015-09-05 15:59:54,2.46,10.49,-5.17,5.56,12.78,6.81,13.07,shear
3,2015-09-05 15:49:54,2015-09-05 15:59:54,2.46,10.49,-5.17,5.56,12.78,6.81,12.14,rx_en
3,2015-09-05 15:49:54,2015-09-05 15:59:54,2.46,10.49,-5.17,5.56,12.78,6.81,nan,va_cs
3,2015-09-05 15:49:54,2015-09-05 15:59:54,2.46,10.49,-5.17,5.56,12.78,6.81,nan,bisection
3,2015-09-06 11:19:34,2015-09-06 11:29:34,4.51,8.08,-5.01,11.9,22.68,16.36,nan,shear
3,2015-09-06 11:19:34,2015-09-06 11:29:34,4.51,8.08,-5.01,11.9,22.68,16.36,nan,rx_en
3,2015-09-06 11:19:34,2015-09-06 11:29:34,4.51,8.08,-5.01,11.9,22.68,16.36,15.03,va_cs
3,2015-09-06 11:19:34,2015-09-06 11:29:34,4.51,8.08,-5.01,11.9,22.68,16.36,14.72,bisection
3,2015-09-06 12:10:44,2015-09-06 12:20:44,4.23,8.63,-5.33,9.15,18.66,17.47,8.16,shear
3,2015-09-06 12:10:44,2015-09-06 12:20:44,4.23,8.63,-5.33,9.15,18.66,17.47,12.55,rx_en
3,2015-09-06 12:10:44,2015-09-06 12:20:44,4.23,8.63,-5.33,9.15,18.66,17.47,nan,va_cs
3,2015-09-06 12:10:44,2015-09-06 12:20:44,4.23,8.63,-5.33,9.15,18.66,17.47,11.93,bisection
3,2015-09-06 12:16:54,2015-09-06 12:26:54,4.19,8.69,-5.36,8.23,19.66,15.65,8.55,shear
3,2015-09-06 12:16:54,2015-09-06 12:26:54,4.19,8.69,-5.36,8.23,19.66,15.65,14.89,rx_en
3,2015-09-06 12:16:54,2015-09-06 12:26:54,4.19,8.69,-5.36,8.23,19.66,15.65,nan,va_cs
3,2015-09-06 12:16:54,2015-09-06 12:26:54,4.19,8.69,-5.36,8.23,19.66,15.65,14.25,bisection
3,2015-09-06 12:25:34,2015-09-06 12:35:34,4.14,8.78,-5.4,8.32,17.02,15.7,5.96,shear
3,2015-09-06 12:25:34,2015-09-06 12:35:34,4.14,8.78,-5.4,8.32,17.02,15.7,12.23,rx_en
3,2015-09-06 12:25:34,2015-09-06 12:35:34,4.14,8.78,-5.4,8.32,17.02,15.7,nan,va_cs
3,2015-09-06 12:25:34,2015-09-06 12:35:34,4.14,8.78,-5.4,8.32,17.02,15.7,11.61,bisection
3,2015-09-06 12:32:14,2015-09-06 12:42:14,4.1,8.85,-5.42,5.2,16.63,15.83,7.48,shear
3,2015-09-06 12:32:14,2015-09-06 12:42:14,4.1,8.85,-5.42,5.2,16.63,15.83,12.03,rx_en
3,2015-09-06 12:32:14,2015-09-06 12:42:14,4.1,8.85,-5.42,5.2,16.63,15.83,nan,va_cs
3,2015-09-06 12:32:14,2015-09-06 12:42:14,4.1,8.85,-5.42,5.2,16.63,15.83,11.7,bisection
3,2015-09-06 12:55:24,2015-09-06 13:05:24,3.95,9.07,-5.49,-2.02,17.95,5.78,nan,shear
3,2015-09-06 12:55:24,2015-09-06 13:05:24,3.95,9.07,-5.49,-2.02,17.95,5.78,nan,rx_en
3,2015-09-06 12:55:24,2015-09-06 13:05:24,3.95,9.07,-5.49,-2.02,17.95,5.78,nan,va_cs
3,2015-09-06 12:55:24,2015-09-06 13:05:24,3.95,9.07,-5.49,-2.02,17.95,5.78,12.93,bisection
3,2015-09-06 13:05:54,2015-09-06 13:15:54,3.88,9.17,-5.52,1.81,24.69,10.21,nan,shear
3,2015-09-06 13:05:54,2015-09-06 13:15:54,3.88,9.17,-5.52,1.81,24.69,10.21,nan,rx_en
3,2015-09-06 13:05:54,2015-09-06 13:15:54,3.88,9.17,-5.52,1.81,24.69,10.21,nan,va_cs
3,2015-09-06 13:05:54,2015-09-06 13:15:54,3.88,9.17,-5.52,1.81,24.69,10.21,13.3,bisection
3,2015-09-06 13:13:54,2015-09-06 13:23:54,3.82,9.25,-5.53,-1.24,20.82,6.96,nan,shear
3,2015-09-06 13:13:54,2015-09-06 13:23:54,3.82,9.25,-5.53,-1.24,20.82,6.96,18.3,rx_en
3,2015-09-06 13:13:54,2015-09-06 13:23:54,3.82,9.25,-5.53,-1.24,20.82,6.96,nan,va_cs
3,2015-09-06 13:13:54,2015-09-06 13:23:54,3.82,9.25,-5.53,-1.24,20.82,6.96,12.98,bisection
3,2015-09-06 13:22:44,2015-09-06 13:32:44,3.76,9.33,-5.54,2.3,15.07,6.15,nan,shear
3,2015-09-06 13:22:44,2015-09-06 13:32:44,3.76,9.33,-5.54,2.3,15.07,6.15,17.82,rx_en
3,2015-09-06 13:22:44,2015-09-06 13:32:44,3.76,9.33,-5.54,2.3,15.07,6.15,nan,va_cs
3,2015-09-06 13:22:44,2015-09-06 13:32:44,3.76,9.33,-5.54,2.3,15.07,6.15,nan,bisection
3,2015-09-06 13:30:34,2015-09-06 13:40:34,3.7,9.4,-5.55,4.77,15.9,8.51,16.43,shear
3,2015-09-06 13:30:34,2015-09-06 13:40:34,3.7,9.4,-5.55,4.77,15.9,8.51,17.72,rx_en
